virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
8.0011,81008.0011,1776931390.211974660,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51936,443,76
8.0011,81008.0011,1776931390.211976203,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42198,21,76
9.0011,81009.0011,1776931390.983939123,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45508,21,76
9.0011,81009.0011,1776931390.983940494,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45506,21,76
9.0011,81009.0011,1776931390.993610180,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34474,443,76
9.0011,81009.0011,1776931391.011921170,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51958,443,76
9.0011,81009.0011,1776931391.011923562,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34446,443,76
9.0011,81009.0011,1776931391.011931760,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34430,443,76
9.0011,81009.0011,1776931391.043933906,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51966,443,76
9.0011,81009.0011,1776931391.043935705,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45524,21,76
9.0011,81009.0011,1776931391.043937077,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51964,443,76
9.0011,81009.0011,1776931391.047931558,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34478,443,76
9.0011,81009.0011,1776931391.079951080,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34458,443,76
9.0011,81009.0011,1776931391.080001183,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,51968,443,76
9.0011,81009.0011,1776931391.235965192,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42220,21,76
9.0011,81009.0011,1776931391.235966261,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42212,21,76
10.0011,81010.0011,1776931392.003178308,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34490,443,76
10.0011,81010.0011,1776931392.003940500,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34474,443,76
10.0011,81010.0011,1776931392.003941750,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45488,21,76
10.0011,81010.0011,1776931392.007930968,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45504,21,76
10.0011,81010.0011,1776931392.042491947,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34416,443,76
10.0011,81010.0011,1776931392.054009343,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34504,443,76
10.0011,81010.0011,1776931392.067957683,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34478,443,76
11.0011,81011.0011,1776931392.995935827,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45508,21,76
11.0011,81011.0011,1776931392.995937123,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45506,21,76
11.0011,81011.0011,1776931393.027930866,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34446,443,76
11.0011,81011.0011,1776931393.027932261,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42234,21,76
11.0011,81011.0011,1776931393.027933598,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34430,443,76
11.0011,81011.0011,1776931393.031949150,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34490,443,76
11.0011,81011.0011,1776931393.059935462,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34504,443,76
11.0011,81011.0011,1776931393.059968203,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45524,21,76
11.0011,81011.0011,1776931393.091941879,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34458,443,76
12.0011,81012.0011,1776931393.966087246,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34510,443,76
12.0011,81012.0011,1776931393.987071669,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34518,443,76
12.0011,81012.0011,1776931394.013660362,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34524,443,76
12.0011,81012.0011,1776931394.019934330,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34474,443,76
12.0011,81012.0011,1776931394.020788729,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34538,443,76
12.0011,81012.0011,1776931394.036359419,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34540,443,76
12.0011,81012.0011,1776931394.045283355,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45538,21,76
12.0011,81012.0011,1776931394.055936483,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42248,21,76
12.0011,81012.0011,1776931394.087967273,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34478,443,76
13.0012,81013.0012,1776931394.968001731,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34546,443,76
13.0012,81013.0012,1776931394.978123068,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34554,443,76
13.0012,81013.0012,1776931394.983941354,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34510,443,76
13.0012,81013.0012,1776931395.011938098,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34518,443,76
