virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
0.0000,5400.0000,1776925838.211330830,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50470,21,76
0.0000,5400.0000,1776925838.233335893,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50810,443,76
0.0000,5400.0000,1776925838.255051014,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50822,443,76
0.0000,5400.0000,1776925838.260667437,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50474,21,76
0.0000,5400.0000,1776925838.331738008,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50828,443,76
0.0000,5400.0000,1776925838.379407143,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50844,443,76
1.0009,5401.0009,1776925839.072015210,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47904,21,76
1.0009,5401.0009,1776925839.177791730,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47912,21,76
1.0009,5401.0009,1776925839.235963401,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50470,21,76
1.0009,5401.0009,1776925839.235945924,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50810,443,76
1.0009,5401.0009,1776925839.240722738,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45328,443,76
1.0009,5401.0009,1776925839.267924394,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50822,443,76
1.0009,5401.0009,1776925839.267931960,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50474,21,76
1.0009,5401.0009,1776925839.331933048,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50828,443,76
1.0009,5401.0009,1776925839.395917966,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,50844,443,76
2.0011,5402.0011,1776925840.054514705,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45336,443,76
2.0011,5402.0011,1776925840.082821131,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45352,443,76
2.0011,5402.0011,1776925840.100060274,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47904,21,76
2.0011,5402.0011,1776925840.126486416,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45358,443,76
2.0011,5402.0011,1776925840.155072518,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45368,443,76
2.0011,5402.0011,1776925840.195369215,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45374,443,76
2.0011,5402.0011,1776925840.195931345,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47912,21,76
2.0011,5402.0011,1776925840.201102291,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47916,21,76
2.0011,5402.0011,1776925840.238496366,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,45380,443,76
