virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
0.0000,64800.0000,1776918460.012661889,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47674,443,76
0.0000,64800.0000,1776918460.020475324,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34460,21,76
0.0000,64800.0000,1776918460.030524276,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34466,21,76
0.0000,64800.0000,1776918460.059140632,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47676,443,76
0.0000,64800.0000,1776918460.073710120,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47684,443,76
0.0000,64800.0000,1776918460.080910127,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47690,443,76
1.0011,64801.0011,1776918460.905978407,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34478,21,76
1.0011,64801.0011,1776918461.027930015,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47674,443,76
1.0011,64801.0011,1776918461.027931160,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34460,21,76
1.0011,64801.0011,1776918461.059953760,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47676,443,76
1.0011,64801.0011,1776918461.059955674,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34466,21,76
1.0011,64801.0011,1776918461.091934646,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47690,443,76
1.0011,64801.0011,1776918461.091936499,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47684,443,76
2.0011,64802.0011,1776918461.836357838,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34482,21,76
2.0011,64802.0011,1776918461.861741788,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34490,21,76
2.0011,64802.0011,1776918461.873267202,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34506,21,76
2.0011,64802.0011,1776918461.893585781,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47696,443,76
2.0011,64802.0011,1776918461.906860521,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34516,21,76
2.0011,64802.0011,1776918461.923929951,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34478,21,76
3.0011,64803.0011,1776918462.850329230,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34532,21,76
3.0011,64803.0011,1776918462.851934924,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34482,21,76
3.0011,64803.0011,1776918462.854290771,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47710,443,76
3.0011,64803.0011,1776918462.879899182,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47716,443,76
3.0011,64803.0011,1776918462.883924281,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34506,21,76
3.0011,64803.0011,1776918462.883925393,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34490,21,76
3.0011,64803.0011,1776918462.887291964,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47728,443,76
3.0011,64803.0011,1776918462.915939013,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34516,21,76
3.0011,64803.0011,1776918462.915940315,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47696,443,76
3.0011,64803.0011,1776918462.918771231,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34536,21,76
3.0011,64803.0011,1776918463.043949276,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47674,443,76
3.0011,64803.0011,1776918463.043951245,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34460,21,76
3.0011,64803.0011,1776918463.075958727,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47676,443,76
3.0011,64803.0011,1776918463.075986341,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34466,21,76
3.0011,64803.0011,1776918463.107924343,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47690,443,76
3.0011,64803.0011,1776918463.107961636,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47684,443,76
4.0011,64804.0011,1776918463.857816745,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34542,21,76
4.0011,64804.0011,1776918463.875930741,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34532,21,76
4.0011,64804.0011,1776918463.875943704,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47710,443,76
4.0011,64804.0011,1776918463.892703051,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47732,443,76
4.0011,64804.0011,1776918463.907932891,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47728,443,76
4.0011,64804.0011,1776918463.911923816,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47716,443,76
4.0011,64804.0011,1776918463.939964685,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34478,21,76
4.0011,64804.0011,1776918463.943942644,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34536,21,76
5.0011,64805.0011,1776918464.824844195,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34548,21,76
5.0011,64805.0011,1776918464.856113814,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34558,21,76
5.0011,64805.0011,1776918464.869291802,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47742,443,76
5.0011,64805.0011,1776918464.871923128,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34482,21,76
5.0011,64805.0011,1776918464.871924205,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34542,21,76
5.0011,64805.0011,1776918464.903924183,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34506,21,76
5.0011,64805.0011,1776918464.903925369,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47732,443,76
5.0011,64805.0011,1776918464.903926466,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34490,21,76
5.0011,64805.0011,1776918464.914983097,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34566,21,76
5.0011,64805.0011,1776918464.931942286,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34516,21,76
5.0011,64805.0011,1776918464.935953866,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47696,443,76
6.0006,64806.0006,1776918465.827949472,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34548,21,76
6.0006,64806.0006,1776918465.840461295,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34580,21,76
6.0006,64806.0006,1776918465.859931681,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34558,21,76
6.0006,64806.0006,1776918465.874123452,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34584,21,76
6.0006,64806.0006,1776918465.891944277,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47742,443,76
6.0006,64806.0006,1776918465.895923965,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47710,443,76
6.0006,64806.0006,1776918465.895925362,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34532,21,76
6.0006,64806.0006,1776918465.915821048,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47754,443,76
6.0006,64806.0006,1776918465.923941187,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34566,21,76
6.0006,64806.0006,1776918465.927923211,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47716,443,76
6.0006,64806.0006,1776918465.927924452,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47728,443,76
6.0006,64806.0006,1776918465.959959545,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34536,21,76
7.0011,64807.0011,1776918466.855949273,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,34580,21,76
7.0011,64807.0011,1776918466.873718479,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,47764,443,76
