virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
2.0011,32402.0011,1776929547.303113872,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,39254,443,76
3.0011,32403.0011,1776929548.306574815,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,56908,21,76
3.0011,32403.0011,1776929548.323984461,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,39254,443,76
4.0012,32404.0012,1776929549.315938964,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,56908,21,76
5.0011,32405.0011,1776929550.300601976,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59224,443,76
5.0011,32405.0011,1776929550.339952472,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,39254,443,76
6.0011,32406.0011,1776929551.331956630,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59224,443,76
6.0011,32406.0011,1776929551.331958987,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,56908,21,76
8.0011,32408.0011,1776929553.347927926,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59224,443,76
9.0011,32409.0011,1776929554.435978462,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,39254,443,76
10.0011,32410.0011,1776929555.305760661,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,41052,21,76
10.0011,32410.0011,1776929555.459948987,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,56908,21,76
11.0011,32411.0011,1776929556.301003065,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59230,443,76
11.0011,32411.0011,1776929556.323942263,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,41052,21,76
12.0011,32412.0011,1776929557.316109841,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59230,443,76
12.0011,32412.0011,1776929557.507938198,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59224,443,76
13.0012,32413.0012,1776929558.311771976,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,41060,21,76
13.0012,32413.0012,1776929558.339953518,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,41052,21,76
14.0011,32414.0011,1776929559.335953838,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,41060,21,76
14.0011,32414.0011,1776929559.335956871,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,59230,443,76
