virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
11.0011,77411.0011,1776798425.474414649,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33770,443,76
11.0011,77411.0011,1776798425.522064839,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60220,21,76
11.0011,77411.0011,1776798425.522067319,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60150,21,76
12.0011,77412.0011,1776798426.450322944,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60232,21,76
12.0011,77412.0011,1776798426.482043326,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33770,443,76
12.0011,77412.0011,1776798426.483274154,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60246,21,76
12.0011,77412.0011,1776798426.546075241,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60160,21,76
12.0011,77412.0011,1776798426.546077854,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60170,21,76
12.0011,77412.0011,1776798426.578044927,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33758,443,76
12.0011,77412.0011,1776798426.578096552,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60226,21,76
13.0011,77413.0011,1776798427.468607358,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57982,443,76
13.0011,77413.0011,1776798427.474031863,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60232,21,76
13.0011,77413.0011,1776798427.506088616,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60246,21,76
13.0011,77413.0011,1776798427.570082265,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60190,21,76
13.0011,77413.0011,1776798427.570084695,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60182,21,76
13.0011,77413.0011,1776798427.570086608,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33744,443,76
14.0012,77414.0012,1776798428.498046629,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57982,443,76
14.0012,77414.0012,1776798428.502145100,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,33770,443,76
14.0012,77414.0012,1776798428.594058357,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60216,21,76
14.0012,77414.0012,1776798428.594114232,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60202,21,76
15.0011,77415.0011,1776798429.494043068,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60232,21,76
15.0011,77415.0011,1776798429.526063111,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60246,21,76
15.0011,77415.0011,1776798429.618069900,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60220,21,76
16.0012,77416.0012,1776798429.874093579,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,53416,443,76
16.0012,77416.0012,1776798430.514059040,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,57982,443,76
16.0012,77416.0012,1776798430.642069610,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60226,21,76
