virtual_timestamp,time_of_day,real_timestamp,protocols,src_ip,dst_ip,src_port,dst_port,length
3.0030,75603.0030,1776792907.834289769,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,54360,443,76
4.0011,75604.0011,1776792908.854059061,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,54360,443,76
5.0011,75605.0011,1776792910.866094604,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,54360,443,76
7.0021,75607.0021,1776792911.840785189,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,54374,443,76
7.0021,75607.0021,1776792912.850106271,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,54374,443,76
10.0031,75610.0031,1776792914.866107289,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,54374,443,76
11.0011,75611.0011,1776792915.122103362,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,54360,443,76
14.0011,75614.0011,1776792918.832178291,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42134,21,76
14.0011,75614.0011,1776792918.962103801,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,54374,443,76
15.0012,75615.0012,1776792919.858082852,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42134,21,76
16.0011,75616.0011,1776792920.832181198,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,48860,443,76
17.0011,75617.0011,1776792921.842065946,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,48860,443,76
17.0011,75617.0011,1776792921.874055694,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42134,21,76
19.0014,75619.0014,1776792923.314057872,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,54360,443,76
19.0014,75619.0014,1776792923.858107352,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,48860,443,76
21.0011,75621.0011,1776792925.838497451,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,48874,443,76
21.0011,75621.0011,1776792926.130101950,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,42134,21,76
22.0011,75622.0011,1776792926.870095916,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,48874,443,76
22.0011,75622.0011,1776792927.154062479,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,54374,443,76
23.0011,75623.0011,1776792927.922095903,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,48860,443,76
24.0011,75624.0011,1776792928.838464619,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,60534,21,76
24.0011,75624.0011,1776792928.882115800,sll:ethertype:ip:tcp,10.0.0.1,10.0.0.2,48874,443,76
